"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-Centre-North","01.01.2015 10:00 - 01.01.2015 11:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 11:00 - 01.01.2015 12:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 12:00 - 01.01.2015 13:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 13:00 - 01.01.2015 14:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 14:00 - 01.01.2015 15:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 15:00 - 01.01.2015 16:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 16:00 - 01.01.2015 17:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 17:00 - 01.01.2015 18:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 18:00 - 01.01.2015 19:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 19:00 - 01.01.2015 20:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 20:00 - 01.01.2015 21:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 21:00 - 01.01.2015 22:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 22:00 - 01.01.2015 23:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","01.01.2015 23:00 - 02.01.2015 00:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","N/A","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","02.01.2015 00:00 - 02.01.2015 01:00 (CET)","25","n/e","0","209","0","0","n/e","n/e","667","0","","87","0","n/e","n/e","97","n/e","0","n/e","n/e","45"
"BZN|IT-Centre-North","02.01.2015 01:00 - 02.01.2015 02:00 (CET)","25","n/e","0","208","0","0","n/e","n/e","658","0","","66","0","n/e","n/e","95","n/e","0","n/e","n/e","44"
"BZN|IT-Centre-North","02.01.2015 02:00 - 02.01.2015 03:00 (CET)","25","n/e","0","208","0","0","n/e","n/e","660","0","","56","0","n/e","n/e","90","n/e","0","n/e","n/e","48"
"BZN|IT-Centre-North","02.01.2015 03:00 - 02.01.2015 04:00 (CET)","20","n/e","0","212","0","0","n/e","n/e","668","","39","56","0","n/e","n/e","90","n/e","0","n/e","n/e","49"
"BZN|IT-Centre-North","02.01.2015 04:00 - 02.01.2015 05:00 (CET)","25","n/e","0","215","0","0","n/e","n/e","668","","151","56","0","n/e","n/e","93","n/e","0","n/e","n/e","49"
"BZN|IT-Centre-North","02.01.2015 05:00 - 02.01.2015 06:00 (CET)","27","n/e","0","218","0","0","n/e","n/e","668","","61","57","0","n/e","n/e","95","n/e","0","n/e","n/e","35"
"BZN|IT-Centre-North","02.01.2015 06:00 - 02.01.2015 07:00 (CET)","28","n/e","0","291","0","0","n/e","n/e","668","0","","64","21","n/e","n/e","105","n/e","0","n/e","n/e","24"
"BZN|IT-Centre-North","02.01.2015 07:00 - 02.01.2015 08:00 (CET)","28","n/e","0","462","0","0","n/e","n/e","668","0","","107","22","n/e","n/e","120","n/e","0","n/e","n/e","16"
"BZN|IT-Centre-North","02.01.2015 08:00 - 02.01.2015 09:00 (CET)","N/A","n/e","N/A","N/A","N/A","N/A","n/e","n/e","N/A","N/A","N/A","0","N/A","n/e","n/e","N/A","n/e","N/A","n/e","n/e","N/A"
"BZN|IT-Centre-North","02.01.2015 09:00 - 02.01.2015 10:00 (CET)","28","n/e","0","372","0","0","n/e","n/e","668","0","","187","34","n/e","n/e","118","n/e","334","n/e","n/e","14"
"BZN|IT-Centre-North","02.01.2015 10:00 - 02.01.2015 11:00 (CET)","28","n/e","0","476","0","0","n/e","n/e","665","0","","186","13","n/e","n/e","120","n/e","610","n/e","n/e","14"
"BZN|IT-Centre-North","02.01.2015 11:00 - 02.01.2015 12:00 (CET)","28","n/e","0","481","0","0","n/e","n/e","662","0","","147","13","n/e","n/e","122","n/e","727","n/e","n/e","14"
"BZN|IT-Centre-North","02.01.2015 12:00 - 02.01.2015 13:00 (CET)","28","n/e","0","417","0","0","n/e","n/e","662","0","","142","12","n/e","n/e","115","n/e","742","n/e","n/e","19"
"BZN|IT-Centre-North","02.01.2015 13:00 - 02.01.2015 14:00 (CET)","27","n/e","0","398","0","0","n/e","n/e","662","0","","147","12","n/e","n/e","111","n/e","644","n/e","n/e","19"
"BZN|IT-Centre-North","02.01.2015 14:00 - 02.01.2015 15:00 (CET)","28","n/e","0","515","0","0","n/e","n/e","665","0","","187","12","n/e","n/e","134","n/e","363","n/e","n/e","17"
"BZN|IT-Centre-North","02.01.2015 15:00 - 02.01.2015 16:00 (CET)","28","n/e","0","583","0","0","n/e","n/e","662","0","","227","51","n/e","n/e","149","n/e","162","n/e","n/e","17"
"BZN|IT-Centre-North","02.01.2015 16:00 - 02.01.2015 17:00 (CET)","28","n/e","0","622","0","0","n/e","n/e","642","0","","392","52","n/e","n/e","167","n/e","19","n/e","n/e","17"
"BZN|IT-Centre-North","02.01.2015 17:00 - 02.01.2015 18:00 (CET)","28","n/e","0","622","0","0","n/e","n/e","637","0","","450","55","n/e","n/e","168","n/e","0","n/e","n/e","22"
"BZN|IT-Centre-North","02.01.2015 18:00 - 02.01.2015 19:00 (CET)","28","n/e","0","585","0","0","n/e","n/e","654","0","","461","53","n/e","n/e","159","n/e","0","n/e","n/e","25"
"BZN|IT-Centre-North","02.01.2015 19:00 - 02.01.2015 20:00 (CET)","28","n/e","0","590","0","0","n/e","n/e","665","0","","462","53","n/e","n/e","169","n/e","0","n/e","n/e","22"
"BZN|IT-Centre-North","02.01.2015 20:00 - 02.01.2015 21:00 (CET)","33","n/e","0","549","0","0","n/e","n/e","664","0","","436","53","n/e","n/e","160","n/e","0","n/e","n/e","24"
"BZN|IT-Centre-North","02.01.2015 21:00 - 02.01.2015 22:00 (CET)","34","n/e","0","531","0","0","n/e","n/e","663","0","","367","54","n/e","n/e","138","n/e","0","n/e","n/e","24"
"BZN|IT-Centre-North","02.01.2015 22:00 - 02.01.2015 23:00 (CET)","33","n/e","0","527","0","0","n/e","n/e","662","0","","247","14","n/e","n/e","134","n/e","0","n/e","n/e","24"
"BZN|IT-Centre-North","02.01.2015 23:00 - 03.01.2015 00:00 (CET)","32","n/e","0","483","0","0","n/e","n/e","662","0","","184","15","n/e","n/e","123","n/e","0","n/e","n/e","23"
"BZN|IT-Centre-North","03.01.2015 00:00 - 03.01.2015 01:00 (CET)","33","n/e","0","449","0","0","n/e","n/e","661","0","","83","0","n/e","n/e","124","n/e","0","n/e","n/e","21"
"BZN|IT-Centre-North","03.01.2015 01:00 - 03.01.2015 02:00 (CET)","33","n/e","0","409","0","0","n/e","n/e","669","0","","60","0","n/e","n/e","113","n/e","0","n/e","n/e","23"
"BZN|IT-Centre-North","03.01.2015 02:00 - 03.01.2015 03:00 (CET)","32","n/e","0","430","0","0","n/e","n/e","670","0","","57","0","n/e","n/e","111","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","03.01.2015 03:00 - 03.01.2015 04:00 (CET)","32","n/e","0","483","0","0","n/e","n/e","671","0","","58","0","n/e","n/e","114","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","03.01.2015 04:00 - 03.01.2015 05:00 (CET)","33","n/e","0","482","0","0","n/e","n/e","670","0","","57","0","n/e","n/e","118","n/e","0","n/e","n/e","11"
"BZN|IT-Centre-North","03.01.2015 05:00 - 03.01.2015 06:00 (CET)","32","n/e","0","444","0","0","n/e","n/e","670","0","","58","0","n/e","n/e","120","n/e","0","n/e","n/e","14"
"BZN|IT-Centre-North","03.01.2015 06:00 - 03.01.2015 07:00 (CET)","33","n/e","0","487","0","0","n/e","n/e","670","0","","71","21","n/e","n/e","124","n/e","0","n/e","n/e","14"
"BZN|IT-Centre-North","03.01.2015 07:00 - 03.01.2015 08:00 (CET)","33","n/e","0","508","0","0","n/e","n/e","671","0","","132","23","n/e","n/e","130","n/e","1","n/e","n/e","15"
"BZN|IT-Centre-North","03.01.2015 08:00 - 03.01.2015 09:00 (CET)","33","n/e","0","508","0","0","n/e","n/e","670","0","","175","62","n/e","n/e","131","n/e","103","n/e","n/e","14"
"BZN|IT-Centre-North","03.01.2015 09:00 - 03.01.2015 10:00 (CET)","34","n/e","0","502","0","0","n/e","n/e","670","0","","174","62","n/e","n/e","129","n/e","307","n/e","n/e","12"
"BZN|IT-Centre-North","03.01.2015 10:00 - 03.01.2015 11:00 (CET)","34","n/e","0","546","0","0","n/e","n/e","671","0","","179","53","n/e","n/e","128","n/e","532","n/e","n/e","14"
"BZN|IT-Centre-North","03.01.2015 11:00 - 03.01.2015 12:00 (CET)","33","n/e","0","403","0","0","n/e","n/e","673","0","","177","6","n/e","n/e","115","n/e","663","n/e","n/e","16"
"BZN|IT-Centre-North","03.01.2015 12:00 - 03.01.2015 13:00 (CET)","33","n/e","0","402","0","0","n/e","n/e","673","0","","136","0","n/e","n/e","110","n/e","678","n/e","n/e","16"
"BZN|IT-Centre-North","03.01.2015 13:00 - 03.01.2015 14:00 (CET)","34","n/e","0","408","0","0","n/e","n/e","673","0","","133","0","n/e","n/e","108","n/e","581","n/e","n/e","19"
"BZN|IT-Centre-North","03.01.2015 14:00 - 03.01.2015 15:00 (CET)","33","n/e","0","461","0","0","n/e","n/e","673","0","","144","13","n/e","n/e","118","n/e","323","n/e","n/e","21"
"BZN|IT-Centre-North","03.01.2015 15:00 - 03.01.2015 16:00 (CET)","33","n/e","0","473","0","0","n/e","n/e","673","0","","233","52","n/e","n/e","113","n/e","141","n/e","n/e","27"
"BZN|IT-Centre-North","03.01.2015 16:00 - 03.01.2015 17:00 (CET)","33","n/e","0","434","0","0","n/e","n/e","673","0","","383","52","n/e","n/e","115","n/e","14","n/e","n/e","30"
"BZN|IT-Centre-North","03.01.2015 17:00 - 03.01.2015 18:00 (CET)","33","n/e","0","422","0","0","n/e","n/e","672","0","","426","55","n/e","n/e","119","n/e","0","n/e","n/e","33"
"BZN|IT-Centre-North","03.01.2015 18:00 - 03.01.2015 19:00 (CET)","31","n/e","0","415","0","0","n/e","n/e","673","0","","432","55","n/e","n/e","115","n/e","0","n/e","n/e","31"
"BZN|IT-Centre-North","03.01.2015 19:00 - 03.01.2015 20:00 (CET)","32","n/e","0","410","0","0","n/e","n/e","674","0","","418","56","n/e","n/e","113","n/e","0","n/e","n/e","39"
"BZN|IT-Centre-North","03.01.2015 20:00 - 03.01.2015 21:00 (CET)","33","n/e","0","406","0","0","n/e","n/e","677","0","","354","55","n/e","n/e","109","n/e","0","n/e","n/e","38"
"BZN|IT-Centre-North","03.01.2015 21:00 - 03.01.2015 22:00 (CET)","33","n/e","0","295","0","0","n/e","n/e","675","0","","335","47","n/e","n/e","103","n/e","0","n/e","n/e","43"
"BZN|IT-Centre-North","03.01.2015 22:00 - 03.01.2015 23:00 (CET)","32","n/e","0","271","0","0","n/e","n/e","674","0","","218","17","n/e","n/e","98","n/e","0","n/e","n/e","39"
"BZN|IT-Centre-North","03.01.2015 23:00 - 04.01.2015 00:00 (CET)","33","n/e","0","271","0","0","n/e","n/e","671","0","","187","12","n/e","n/e","101","n/e","0","n/e","n/e","42"
"BZN|IT-Centre-North","04.01.2015 00:00 - 04.01.2015 01:00 (CET)","33","n/e","0","278","0","0","n/e","n/e","671","0","","83","0","n/e","n/e","106","n/e","0","n/e","n/e","47"
"BZN|IT-Centre-North","04.01.2015 01:00 - 04.01.2015 02:00 (CET)","34","n/e","0","271","0","0","n/e","n/e","671","0","","61","0","n/e","n/e","100","n/e","0","n/e","n/e","49"
"BZN|IT-Centre-North","04.01.2015 02:00 - 04.01.2015 03:00 (CET)","33","n/e","0","271","0","0","n/e","n/e","671","0","","58","0","n/e","n/e","106","n/e","0","n/e","n/e","50"
"BZN|IT-Centre-North","04.01.2015 03:00 - 04.01.2015 04:00 (CET)","27","n/e","0","271","0","0","n/e","n/e","671","0","","60","0","n/e","n/e","109","n/e","0","n/e","n/e","55"
"BZN|IT-Centre-North","04.01.2015 04:00 - 04.01.2015 05:00 (CET)","33","n/e","0","270","0","0","n/e","n/e","671","0","","60","0","n/e","n/e","102","n/e","0","n/e","n/e","60"
"BZN|IT-Centre-North","04.01.2015 05:00 - 04.01.2015 06:00 (CET)","33","n/e","0","271","0","0","n/e","n/e","671","0","","59","0","n/e","n/e","102","n/e","0","n/e","n/e","53"
"BZN|IT-Centre-North","04.01.2015 06:00 - 04.01.2015 07:00 (CET)","33","n/e","0","290","0","0","n/e","n/e","672","0","","58","9","n/e","n/e","107","n/e","0","n/e","n/e","53"
"BZN|IT-Centre-North","04.01.2015 07:00 - 04.01.2015 08:00 (CET)","33","n/e","0","270","0","0","n/e","n/e","673","0","","70","22","n/e","n/e","112","n/e","0","n/e","n/e","56"
"BZN|IT-Centre-North","04.01.2015 08:00 - 04.01.2015 09:00 (CET)","34","n/e","0","271","0","0","n/e","n/e","672","0","","135","22","n/e","n/e","110","n/e","78","n/e","n/e","52"
"BZN|IT-Centre-North","04.01.2015 09:00 - 04.01.2015 10:00 (CET)","34","n/e","0","270","0","0","n/e","n/e","670","0","","170","22","n/e","n/e","118","n/e","242","n/e","n/e","41"
"BZN|IT-Centre-North","04.01.2015 10:00 - 04.01.2015 11:00 (CET)","33","n/e","0","270","0","0","n/e","n/e","670","0","","172","1","n/e","n/e","115","n/e","427","n/e","n/e","34"
"BZN|IT-Centre-North","04.01.2015 11:00 - 04.01.2015 12:00 (CET)","34","n/e","0","270","0","0","n/e","n/e","670","0","","179","12","n/e","n/e","110","n/e","627","n/e","n/e","26"
"BZN|IT-Centre-North","04.01.2015 12:00 - 04.01.2015 13:00 (CET)","39","n/e","0","269","0","0","n/e","n/e","667","0","","193","0","n/e","n/e","107","n/e","671","n/e","n/e","23"
"BZN|IT-Centre-North","04.01.2015 13:00 - 04.01.2015 14:00 (CET)","41","n/e","0","267","0","0","n/e","n/e","672","0","","203","0","n/e","n/e","101","n/e","586","n/e","n/e","24"
"BZN|IT-Centre-North","04.01.2015 14:00 - 04.01.2015 15:00 (CET)","39","n/e","0","267","0","0","n/e","n/e","673","0","","225","39","n/e","n/e","103","n/e","335","n/e","n/e","23"
"BZN|IT-Centre-North","04.01.2015 15:00 - 04.01.2015 16:00 (CET)","39","n/e","0","268","0","0","n/e","n/e","674","0","","251","52","n/e","n/e","111","n/e","154","n/e","n/e","20"
"BZN|IT-Centre-North","04.01.2015 16:00 - 04.01.2015 17:00 (CET)","35","n/e","0","274","0","0","n/e","n/e","674","0","","316","55","n/e","n/e","123","n/e","16","n/e","n/e","20"
"BZN|IT-Centre-North","04.01.2015 17:00 - 04.01.2015 18:00 (CET)","36","n/e","0","299","0","0","n/e","n/e","675","0","","462","52","n/e","n/e","142","n/e","0","n/e","n/e","31"
"BZN|IT-Centre-North","04.01.2015 18:00 - 04.01.2015 19:00 (CET)","36","n/e","0","324","0","0","n/e","n/e","674","0","","490","52","n/e","n/e","141","n/e","0","n/e","n/e","40"
"BZN|IT-Centre-North","04.01.2015 19:00 - 04.01.2015 20:00 (CET)","35","n/e","0","324","0","0","n/e","n/e","673","0","","488","52","n/e","n/e","149","n/e","0","n/e","n/e","59"
"BZN|IT-Centre-North","04.01.2015 20:00 - 04.01.2015 21:00 (CET)","35","n/e","0","299","0","0","n/e","n/e","675","0","","440","52","n/e","n/e","136","n/e","0","n/e","n/e","63"
"BZN|IT-Centre-North","04.01.2015 21:00 - 04.01.2015 22:00 (CET)","35","n/e","0","271","0","0","n/e","n/e","677","0","","393","54","n/e","n/e","116","n/e","0","n/e","n/e","47"
"BZN|IT-Centre-North","04.01.2015 22:00 - 04.01.2015 23:00 (CET)","35","n/e","0","270","0","0","n/e","n/e","680","0","","274","52","n/e","n/e","116","n/e","0","n/e","n/e","44"
"BZN|IT-Centre-North","04.01.2015 23:00 - 05.01.2015 00:00 (CET)","35","n/e","0","276","0","0","n/e","n/e","679","0","","212","17","n/e","n/e","115","n/e","0","n/e","n/e","41"
"BZN|IT-Centre-North","05.01.2015 00:00 - 05.01.2015 01:00 (CET)","37","n/e","0","268","0","0","n/e","n/e","679","0","","93","0","n/e","n/e","105","n/e","0","n/e","n/e","67"
"BZN|IT-Centre-North","05.01.2015 01:00 - 05.01.2015 02:00 (CET)","35","n/e","0","271","0","0","n/e","n/e","680","0","","67","0","n/e","n/e","100","n/e","0","n/e","n/e","59"
"BZN|IT-Centre-North","05.01.2015 02:00 - 05.01.2015 03:00 (CET)","36","n/e","0","271","0","0","n/e","n/e","681","","82","62","0","n/e","n/e","96","n/e","0","n/e","n/e","46"
"BZN|IT-Centre-North","05.01.2015 03:00 - 05.01.2015 04:00 (CET)","31","n/e","0","270","0","0","n/e","n/e","681","","151","64","0","n/e","n/e","93","n/e","0","n/e","n/e","39"
"BZN|IT-Centre-North","05.01.2015 04:00 - 05.01.2015 05:00 (CET)","36","n/e","0","270","0","0","n/e","n/e","681","","151","65","0","n/e","n/e","94","n/e","0","n/e","n/e","43"
"BZN|IT-Centre-North","05.01.2015 05:00 - 05.01.2015 06:00 (CET)","36","n/e","0","304","0","0","n/e","n/e","681","","151","67","0","n/e","n/e","100","n/e","0","n/e","n/e","41"
"BZN|IT-Centre-North","05.01.2015 06:00 - 05.01.2015 07:00 (CET)","37","n/e","0","482","0","0","n/e","n/e","682","","113","74","21","n/e","n/e","125","n/e","0","n/e","n/e","38"
"BZN|IT-Centre-North","05.01.2015 07:00 - 05.01.2015 08:00 (CET)","36","n/e","0","481","0","0","n/e","n/e","682","0","","108","24","n/e","n/e","127","n/e","0","n/e","n/e","32"
"BZN|IT-Centre-North","05.01.2015 08:00 - 05.01.2015 09:00 (CET)","35","n/e","0","495","0","0","n/e","n/e","680","0","","183","62","n/e","n/e","127","n/e","111","n/e","n/e","28"
"BZN|IT-Centre-North","05.01.2015 09:00 - 05.01.2015 10:00 (CET)","36","n/e","0","467","0","0","n/e","n/e","683","0","","201","78","n/e","n/e","125","n/e","355","n/e","n/e","25"
"BZN|IT-Centre-North","05.01.2015 10:00 - 05.01.2015 11:00 (CET)","35","n/e","0","432","0","0","n/e","n/e","682","0","","205","56","n/e","n/e","116","n/e","645","n/e","n/e","25"
"BZN|IT-Centre-North","05.01.2015 11:00 - 05.01.2015 12:00 (CET)","35","n/e","0","426","0","0","n/e","n/e","683","0","","165","15","n/e","n/e","112","n/e","777","n/e","n/e","27"
"BZN|IT-Centre-North","05.01.2015 12:00 - 05.01.2015 13:00 (CET)","33","n/e","0","443","0","0","n/e","n/e","683","0","","168","12","n/e","n/e","109","n/e","780","n/e","n/e","28"
"BZN|IT-Centre-North","05.01.2015 13:00 - 05.01.2015 14:00 (CET)","35","n/e","0","421","0","0","n/e","n/e","682","0","","155","12","n/e","n/e","106","n/e","692","n/e","n/e","28"
"BZN|IT-Centre-North","05.01.2015 14:00 - 05.01.2015 15:00 (CET)","34","n/e","0","417","0","0","n/e","n/e","681","0","","166","12","n/e","n/e","112","n/e","410","n/e","n/e","33"
"BZN|IT-Centre-North","05.01.2015 15:00 - 05.01.2015 16:00 (CET)","36","n/e","0","469","0","0","n/e","n/e","680","156","","269","12","n/e","n/e","125","n/e","180","n/e","n/e","36"
"BZN|IT-Centre-North","05.01.2015 16:00 - 05.01.2015 17:00 (CET)","36","n/e","0","518","0","0","n/e","n/e","680","71","","380","51","n/e","n/e","141","n/e","19","n/e","n/e","43"
"BZN|IT-Centre-North","05.01.2015 17:00 - 05.01.2015 18:00 (CET)","36","n/e","0","568","0","0","n/e","n/e","682","0","","458","55","n/e","n/e","157","n/e","0","n/e","n/e","41"
"BZN|IT-Centre-North","05.01.2015 18:00 - 05.01.2015 19:00 (CET)","36","n/e","0","506","0","0","n/e","n/e","683","0","","488","55","n/e","n/e","161","n/e","0","n/e","n/e","42"
"BZN|IT-Centre-North","05.01.2015 19:00 - 05.01.2015 20:00 (CET)","35","n/e","0","568","0","0","n/e","n/e","682","0","","499","52","n/e","n/e","163","n/e","0","n/e","n/e","38"
"BZN|IT-Centre-North","05.01.2015 20:00 - 05.01.2015 21:00 (CET)","36","n/e","0","501","0","0","n/e","n/e","681","0","","471","52","n/e","n/e","135","n/e","0","n/e","n/e","41"
"BZN|IT-Centre-North","05.01.2015 21:00 - 05.01.2015 22:00 (CET)","36","n/e","0","416","0","0","n/e","n/e","679","0","","377","55","n/e","n/e","113","n/e","0","n/e","n/e","43"
"BZN|IT-Centre-North","05.01.2015 22:00 - 05.01.2015 23:00 (CET)","37","n/e","0","426","0","0","n/e","n/e","678","0","","256","20","n/e","n/e","113","n/e","0","n/e","n/e","53"
"BZN|IT-Centre-North","05.01.2015 23:00 - 06.01.2015 00:00 (CET)","39","n/e","0","447","0","0","n/e","n/e","680","0","","201","12","n/e","n/e","116","n/e","0","n/e","n/e","57"
"BZN|IT-Centre-North","06.01.2015 00:00 - 06.01.2015 01:00 (CET)","34","n/e","0","301","0","0","n/e","n/e","679","0","","97","0","n/e","n/e","108","n/e","0","n/e","n/e","54"
"BZN|IT-Centre-North","06.01.2015 01:00 - 06.01.2015 02:00 (CET)","37","n/e","0","268","0","0","n/e","n/e","677","0","","73","0","n/e","n/e","101","n/e","0","n/e","n/e","54"
